go.itab.*github.com/gohugoio/hugo/common/hexec.cmdWrapper,github.com/gohugoio/hugo/common/hexec,40.000000
go.itab.*github.com/tdewolff/parse/v2/js.ForOfStmt,github.com/tdewolff,56.000000
go.itab.*github.com/yuin/goldmark/extension.definitionDescriptionParser,github.com/yuin,72.000000
go.itab.github.com/gohugoio/hugo/resources/images.imagingResizer,github.com/muesli,32.000000
go.itab.*github.com/evanw/esbuild/internal/js_ast.EInlinedEnum,github.com/evanw/esbuild,32.000000
go.itab.*github.com/tdewolff/parse/v2/js.YieldExpr,github.com/tdewolff,56.000000
type..eq.github.com/evanw,3232.000000
type..eq.github.com/muesli,144.000000
go.itab.*github.com/aws/aws-sdk-go/service/s3.SelectObjectContentEventStreamUnknownEvent,github.com/aws/aws-sdk-go/private/protocol/eventstream/eventstreamapi,32.000000
go.itab.*github.com/bep/godartsass/internal/embeddedsass.InboundMessage_VersionRequest_,github.com,32.000000
go.itab.*github.com/yuin/goldmark/extension.tableParagraphTransformer,github.com/yuin/goldmark,32.000000
go.itab.github.com/aws/aws-sdk-go/aws/credentials/stscreds.FetchTokenPath,github.com/aws,32.000000
go.itab.github.com/go-openapi/swag,48.000000
go.itab.github.com/gohugoio/hugo/markup/converter.newConverter,github.com/gohugoio/hugo,40.000000
github.com/gohugoio/hugo/config,384.000000
google.golang.org/grpc/keepalive,32.000000
go.itab.*github.com/aws/aws-sdk-go/aws/credentials.ChainProvider,github.com/aws,40.000000
go.itab.*github.com/yuin/goldmark/extension.StrikethroughHTMLRenderer,github.com/yuin,32.000000
go.itab.*google.golang.org/grpc/credentials/alts/internal/proto/grpc_gcp.Identity_ServiceAccount,google.golang.org/grpc/credentials/alts/internal,32.000000
go.itab.*github.com/bep/godartsass/internal/embeddedsass.InboundMessage_CompileRequest_StringInput,google.golang.org/protobuf,32.000000
image/draw,208.000000
go.itab.*github.com/evanw/esbuild/internal/js_ast.ECall,github.com,32.000000
go.itab.*github.com/evanw/esbuild/internal/js_ast.SFor,github.com/evanw/esbuild/internal/js_ast,32.000000
go.itab.*github.com/getkin/kin-openapi/openapi3.Example,github.com,40.000000
go.itab.*github.com/yuin/goldmark/parser.withAutoHeadingID,github.com/yuin/goldmark/parser,40.000000
go.itab.*google.golang.org/api/storage/v1.ObjectAccessControlsUpdateCall,cloud.google.com/go/storage,40.000000
go.itab.github.com/aws/aws-sdk-go/private/protocol/eventstream/eventstreamapi,32.000000
go.itab.*google.golang.org/genproto/googleapis/api/annotations.HttpRule_Put,google.golang.org,32.000000
go.itab.*google.golang.org/protobuf/types/descriptorpb.DescriptorProto_ExtensionRange,google.golang.org/protobuf/reflect/protoreflect,32.000000
